State,State Code,Insurance Company
Pennsylvania,PA,Jai Medical Center
Pennsylvania,PA,Jefferson Health Plans PA - Medicaid
Pennsylvania,PA,Key Benefit Administrators
Pennsylvania,PA,Keystone 65 Focus Medicare Advantage HMO
Pennsylvania,PA,Keystone East
Pennsylvania,PA,Keystone First
Pennsylvania,PA,Keystone Health
Pennsylvania,PA,lakes area community healthplan
Pennsylvania,PA,Lasso Healthcare
Pennsylvania,PA,Loomis
Pennsylvania,PA,Lucent Health
Pennsylvania,PA,Luminare
Pennsylvania,PA,Magellan
Pennsylvania,PA,Magnacare
Pennsylvania,PA,Mail Handlers
Pennsylvania,PA,"Managed Care, Inc dba Galaxy Health Network"
Pennsylvania,PA,Martin's Point
Pennsylvania,PA,maxor provider network
Pennsylvania,PA,"MCA Adminsitrators, Inc., Managed Care of America, Inc., CARE Network"
Pennsylvania,PA,mcm maxcare ppo
Pennsylvania,PA,Medcorp Southwest Inc
Pennsylvania,PA,MedCost
Pennsylvania,PA,Medi-Share
Pennsylvania,PA,Medica
Pennsylvania,PA,Medicaid
Pennsylvania,PA,Medicaid of Pennsylvania
Pennsylvania,PA,"Medical Cost Containment Professionals, LLC (MCCP)"
Pennsylvania,PA,medical resource
Pennsylvania,PA,Medicare
Pennsylvania,PA,MedStar Family Choice
Pennsylvania,PA,Medstar Select 
Pennsylvania,PA,Meridian Health Plan
Pennsylvania,PA,Meritain Health
Pennsylvania,PA,Methodist First Choice
Pennsylvania,PA,MetroPlus
Pennsylvania,PA,Midlands Choice
Pennsylvania,PA,Midwest Health
Pennsylvania,PA,MissionPoint
Pennsylvania,PA,Moda Health
Pennsylvania,PA,Molina
Pennsylvania,PA,Mountain Health CO-OP
Pennsylvania,PA,Multiplan-PHCS
Pennsylvania,PA,Mutual Assurance Administrators
Pennsylvania,PA,National Association of Letter Carriers
Pennsylvania,PA,National Elevator Industry Health Benefits
Pennsylvania,PA,NYSHIP
Pennsylvania,PA,One Homecare Solutions
Pennsylvania,PA,Onecall
Pennsylvania,PA,Optum
Pennsylvania,PA,Oscar
Pennsylvania,PA,Oscar PA-Commercial
Pennsylvania,PA,Other
Pennsylvania,PA,OWCA
Pennsylvania,PA,Oxford Health Plans
Pennsylvania,PA,PA Employee Benefit Dimensions
Pennsylvania,PA,PA Health and Wellness
Pennsylvania,PA,Pacific Source Health Plans
Pennsylvania,PA,Paradigm
Pennsylvania,PA,Paramount
Pennsylvania,PA,Penn Highlands Health Plan
Pennsylvania,PA,Pennsylvania Health and Wellness
Pennsylvania,PA,Pennsylvania Medicaid
Pennsylvania,PA,Pennsylvania's Preferred Health Networks
Pennsylvania,PA,Performance Health
Pennsylvania,PA,Piedmont Healthcare
Pennsylvania,PA,Pinnacle Assurance
Pennsylvania,PA,Porter County Government Employee Benefits
Pennsylvania,PA,PPHN
Pennsylvania,PA,PPO Plus
Pennsylvania,PA,Prairie States
Pennsylvania,PA,Preferred Health Professionals
Pennsylvania,PA,Preferred Medical Network
Pennsylvania,PA,Preferred One
Pennsylvania,PA,Presbyterian Health Plan 
Pennsylvania,PA,Primesource
Pennsylvania,PA,Priority Health
Pennsylvania,PA,PROVIDENCE HEALTH
Pennsylvania,PA,Provider Network of America
Pennsylvania,PA,QualChoice
Pennsylvania,PA,Quartz
Pennsylvania,PA,Reserve National Insurance Company
Pennsylvania,PA,ResourceOne Administrators
Pennsylvania,PA,S & S Health
Pennsylvania,PA,Samaritan
Pennsylvania,PA,Sana Benefits
Pennsylvania,PA,Sanford Health Plan
Pennsylvania,PA,Scott & White Health Plan
Pennsylvania,PA,Sedgwick
Pennsylvania,PA,Select Administrative Services
Pennsylvania,PA,SelectCare Access Corporation
Pennsylvania,PA,SelectCare/Managed Care America
Pennsylvania,PA,Self Insured Services Company
Pennsylvania,PA,Sentara Health Plans
Pennsylvania,PA,Sentry Insurance
Pennsylvania,PA,Significa
Pennsylvania,PA,SIHO
Pennsylvania,PA,SIX DEGREES HEALTH
Pennsylvania,PA,SmartHealth
Pennsylvania,PA,SMS National
Pennsylvania,PA,Sound Health and Wellness
Pennsylvania,PA,South Central Preferred
Pennsylvania,PA,Starmark
Pennsylvania,PA,The American Worker
Pennsylvania,PA,The American Worker (f.k.a Century Healthcare)
Pennsylvania,PA,The Health Plan
Pennsylvania,PA,Together with CCHP
Pennsylvania,PA,Tricare
Pennsylvania,PA,TriCare – East Region
Pennsylvania,PA,Tricare East
Pennsylvania,PA,Tricare Overseas
Pennsylvania,PA,Trilogy
Pennsylvania,PA,TRPN
Pennsylvania,PA,Trustmark
Pennsylvania,PA,Tufts Health Plan
Pennsylvania,PA,Ucare
Pennsylvania,PA,UHC ALL SAVERS
Pennsylvania,PA,UHC SHARED SERVICES
Pennsylvania,PA,UHC STUDENT RESOURCES
Pennsylvania,PA,UHC SUREST
Pennsylvania,PA,UHIS
Pennsylvania,PA,UMR
Pennsylvania,PA,UMWA Health & Retirement Funds
Pennsylvania,PA,Unicare
Pennsylvania,PA,United
Pennsylvania,PA,United Healthcare
Pennsylvania,PA,United Healthcare  Commercial and Medicare
Pennsylvania,PA,United Healthcare All Savers
Pennsylvania,PA,United Healthcare Medicaid
Pennsylvania,PA,United Healthcare Shared Services
Pennsylvania,PA,United Healthcare StudentResources
Pennsylvania,PA,United Student Resources
Pennsylvania,PA,UnitedHealthcare Community Plan
Pennsylvania,PA,UPMC
Pennsylvania,PA,US Family Health Plan
Pennsylvania,PA,USA MANAGED CARE ORGANIZATIONS
Pennsylvania,PA,USW Retirees of Dana
Pennsylvania,PA,Valenz
Pennsylvania,PA,Valenz f.k.a United Claim Solutions (PPO Network)
Pennsylvania,PA,Vantage Health Plan
Pennsylvania,PA,WebTPA
Pennsylvania,PA,Wellcare
Pennsylvania,PA,WellFirst Health
Pennsylvania,PA,WellMed
Pennsylvania,PA,World Trade Center
Pennsylvania,PA,Zelis
Pennsylvania,PA,ZENITH ADMIN
South Carolina,SC,A&S Financial
South Carolina,SC,Absolute Total Care
South Carolina,SC,Access Health Services - TPA
South Carolina,SC,Aetna
South Carolina,SC,Aetna Atlantic Health
South Carolina,SC,Aetna National
South Carolina,SC,Affinity
South Carolina,SC,All Savers Health Plans
South Carolina,SC,Allegiance
South Carolina,SC,Alliant Health
South Carolina,SC,Allied Health Benefits
South Carolina,SC,AllWays Health Partners
South Carolina,SC,Allwell of Absolute Total Care
South Carolina,SC,Alternative Insurance Resources
South Carolina,SC,Ambetter 
South Carolina,SC,AmBetter Commercial
South Carolina,SC,Ambetter of Absolute Total Care
South Carolina,SC,AmeriBen
South Carolina,SC,America's Choice Provider Network
South Carolina,SC,American Healthcare Alliance
South Carolina,SC,American PPO
South Carolina,SC,AmeriGroup
South Carolina,SC,Amerigroup- Wellpoint
South Carolina,SC,AmeriHealth
South Carolina,SC,Ametros
South Carolina,SC,Ancillary Care Services
South Carolina,SC,Anthem BCBCS
South Carolina,SC,Anthem BCBS
South Carolina,SC,Anthem Blue Cross Blue Shield
South Carolina,SC,Anthem Medicaid
South Carolina,SC,Arcbest Corporation
South Carolina,SC,ASURIS
South Carolina,SC,Atrio Health Plans
South Carolina,SC,AXA Equitable
South Carolina,SC,Badger Care
South Carolina,SC,BCBS Medicaid
South Carolina,SC,BCE Emergis
South Carolina,SC,Beacon Health
South Carolina,SC,Beech Street
South Carolina,SC,Benefit Assistance Corp
South Carolina,SC,Blue Benefit Administrators
South Carolina,SC,Blue Cross Blue Shield
South Carolina,SC,Blue Cross Blue Shield of South Carolina - Blue Essential Network (HIX)
South Carolina,SC,BlueCross BlueShield of South Carolina
South Carolina,SC,Bluegrass Family Health
South Carolina,SC,BMI Benefits LLC
South Carolina,SC,Boulder Admin
South Carolina,SC,Bright Health
South Carolina,SC,Buckeye Community Health Plan
South Carolina,SC,CareFirst BCBS
South Carolina,SC,Careington International
South Carolina,SC,Caresource
South Carolina,SC,CAREVALENT GILSBAR
South Carolina,SC,Cedar Valley Community Healthcare
South Carolina,SC,Cedar Valley Hospice - Transportation
South Carolina,SC,Centene 
South Carolina,SC,Century Health Solutions
South Carolina,SC,Cerner Health Plan
South Carolina,SC,CHAMP VA
South Carolina,SC,CHN Solutions
South Carolina,SC,Choice Care Network
South Carolina,SC,Cigna
South Carolina,SC,Cigna Medicare of South Carolina
South Carolina,SC,Clear Spring Health
South Carolina,SC,ClearPrice Networks
South Carolina,SC,Clover Health
South Carolina,SC,CMN Inc. Global
South Carolina,SC,Coastal Care Services
South Carolina,SC,Cofinity Health Benefits
South Carolina,SC,Common Ground Health Care
South Carolina,SC,Commonwealth Care Alliance
South Carolina,SC,Community Care
South Carolina,SC,Community Health Options
South Carolina,SC,Compass Rose Health Plan
South Carolina,SC,CompDME
South Carolina,SC,Connecticare
South Carolina,SC,CONSOCIATE CARE
South Carolina,SC,Continental Benefits
South Carolina,SC,Cook County Health Plan
South Carolina,SC,CoreSource
South Carolina,SC,Coventry Health Care
South Carolina,SC,CuraeChoice
South Carolina,SC,CYSHCN SC
South Carolina,SC,Delta Health Systems
South Carolina,SC,Deseret Mutual Benefit Administrators
South Carolina,SC,Eagle Health Plan
South Carolina,SC,EBMS
South Carolina,SC,EBPA
South Carolina,SC,Emblem Health
South Carolina,SC,Employer's Choice Network (ECN)
South Carolina,SC,Employers Health Network
South Carolina,SC,Eon Health Plan
South Carolina,SC,Exceedent
South Carolina,SC,Excellus BlueCross BlueShield
South Carolina,SC,Fidelis Care
South Carolina,SC,First Choice by Select Health
South Carolina,SC,First Choice Health
South Carolina,SC,Firsth Choice by Select Health
South Carolina,SC,Friday Health Plan
South Carolina,SC,Galaxy Health Network
South Carolina,SC,Gateway Health
South Carolina,SC,GEHA
South Carolina,SC,Geisinger
South Carolina,SC,Gilsbar
South Carolina,SC,global excel management 
South Carolina,SC,group health benefits
South Carolina,SC,Group Health Eau Claire
South Carolina,SC,Harbor Health Plan
South Carolina,SC,Harvard Pilgrim
South Carolina,SC,Health Care Partners
South Carolina,SC,health eos
South Carolina,SC,Health EZ
South Carolina,SC,Health New England
South Carolina,SC,Health Options
South Carolina,SC,Health Partners
South Carolina,SC,Health Payment Systems
South Carolina,SC,Health Plan Services
South Carolina,SC,Health Plans Inc
South Carolina,SC,Health Scope
South Carolina,SC,Health Smart
South Carolina,SC,HealthComp
South Carolina,SC,Healthcomp TPA
South Carolina,SC,Healthgram
South Carolina,SC,HealthLink
South Carolina,SC,HealthSmart
South Carolina,SC,"HealthSmart Preferred Care II, LP"
South Carolina,SC,HFN
South Carolina,SC,highlands
South Carolina,SC,Highmark BlueCross BlueShield
South Carolina,SC,Homelink
South Carolina,SC,Hudson Health Plan
South Carolina,SC,Humana
South Carolina,SC,Imagine 399
South Carolina,SC,"immergrun, inc."
South Carolina,SC,Independence BCBS
South Carolina,SC,Independent Health
South Carolina,SC,Independent Medical Systems
South Carolina,SC,indequest
South Carolina,SC,Insurance Management Services
South Carolina,SC,Integra
South Carolina,SC,INTotal Health
South Carolina,SC,IPMG
South Carolina,SC,J.P. Farley Corporation
South Carolina,SC,Key Benefit Administrators
South Carolina,SC,Keystone First
South Carolina,SC,lakes area community healthplan
South Carolina,SC,Lasso Healthcare
South Carolina,SC,Lucent Health
South Carolina,SC,Magellan
South Carolina,SC,Magnacare
South Carolina,SC,Mail Handlers
South Carolina,SC,Manage Med
South Carolina,SC,"Managed Care, Inc dba Galaxy Health Network"
South Carolina,SC,Martin's Point
South Carolina,SC,maxor provider network
South Carolina,SC,mcm maxcare ppo
South Carolina,SC,Medcorp Southwest Inc
South Carolina,SC,MedCost
South Carolina,SC,Medi-Share
South Carolina,SC,Medica
South Carolina,SC,Medicaid
South Carolina,SC,Medicaid of South Carolina - Healthy Connections
South Carolina,SC,"Medical Cost Containment Professionals, LLC (MCCP)"
South Carolina,SC,medical resource
South Carolina,SC,Medicare
South Carolina,SC,Meridian Health Plan
South Carolina,SC,Meritain Health
South Carolina,SC,Methodist First Choice
South Carolina,SC,MetroPlus
South Carolina,SC,Midlands Choice
South Carolina,SC,Midwest Health
South Carolina,SC,MissionPoint
South Carolina,SC,Moda Health
South Carolina,SC,Molina
South Carolina,SC,Mountain Health CO-OP
South Carolina,SC,Multiplan-PHCS
South Carolina,SC,Mutual Assurance Administrators
South Carolina,SC,National Association of Letter Carriers
South Carolina,SC,National Elevator Industry Health Benefits
South Carolina,SC,NYSHIP
South Carolina,SC,One Homecare Solutions
South Carolina,SC,Onecall
South Carolina,SC,Optum
South Carolina,SC,Other
South Carolina,SC,OWCA
South Carolina,SC,Oxford Health Plans
South Carolina,SC,Pacific Source Health Plans
South Carolina,SC,Paradigm
South Carolina,SC,Performance Health
South Carolina,SC,Physicians Care Network
South Carolina,SC,Piedmont Healthcare
South Carolina,SC,Pinnacle Assurance
South Carolina,SC,Porter County Government Employee Benefits
South Carolina,SC,PPO Plus
South Carolina,SC,Prairie States
South Carolina,SC,Preferred Blue PAI
South Carolina,SC,Preferred Health Professionals
South Carolina,SC,Preferred Medical Network
South Carolina,SC,Preferred One
South Carolina,SC,Premier Health
South Carolina,SC,Presbyterian Health Plan 
South Carolina,SC,Priority Health
South Carolina,SC,PROVIDENCE HEALTH
South Carolina,SC,Provider Network of America
South Carolina,SC,Pruitt Health Premier
South Carolina,SC,"PruittHealth Premier, Inc. & PruittHealth Premier of North Carolina, LLC"
South Carolina,SC,QualChoice
South Carolina,SC,Quartz
South Carolina,SC,Reserve National Insurance Company
South Carolina,SC,ResourceOne Administrators
South Carolina,SC,S & S Health
South Carolina,SC,Samaritan
South Carolina,SC,Sana Benefits
South Carolina,SC,Sanford Health Plan
South Carolina,SC,Scott & White Health Plan
South Carolina,SC,Sedgwick
South Carolina,SC,Select Administrative Services
South Carolina,SC,Select Health
South Carolina,SC,Self Insured Services Company
South Carolina,SC,Sentara Health Plans
South Carolina,SC,Sentry Insurance
South Carolina,SC,SIHO
South Carolina,SC,SIX DEGREES HEALTH
South Carolina,SC,SmartHealth
South Carolina,SC,SMS National
South Carolina,SC,Sound Health and Wellness
South Carolina,SC,South Central Preferred
South Carolina,SC,Starmark
South Carolina,SC,TCC Benefits Administrator - Thomas Cooper Company
South Carolina,SC,The American Worker
South Carolina,SC,The American Worker (f.k.a Century Healthcare)
South Carolina,SC,The Empire Plan
South Carolina,SC,The Health Plan
South Carolina,SC,Tricare
South Carolina,SC,TriCare – East Region
South Carolina,SC,Tricare East
South Carolina,SC,Tricare Overseas
South Carolina,SC,Trilogy
South Carolina,SC,TriWest Healthcare Alliance 
South Carolina,SC,TRPN
South Carolina,SC,Trustmark
South Carolina,SC,Tufts Health Plan
South Carolina,SC,Ucare
South Carolina,SC,UHC ALL SAVERS
South Carolina,SC,UHC SHARED SERVICES
South Carolina,SC,UHC STUDENT RESOURCES
South Carolina,SC,UHC SUREST
South Carolina,SC,UHIS
South Carolina,SC,UMR
South Carolina,SC,UMWA Health & Retirement Funds
South Carolina,SC,Unicare
South Carolina,SC,United
South Carolina,SC,United Healthcare
South Carolina,SC,United Healthcare  Commercial and Medicare
South Carolina,SC,United Healthcare All Savers
South Carolina,SC,United Healthcare Medicaid
South Carolina,SC,United Healthcare Shared Services
South Carolina,SC,United Student Resources
South Carolina,SC,UPMC
South Carolina,SC,US Family Health Plan
South Carolina,SC,USA MANAGED CARE ORGANIZATIONS
South Carolina,SC,Valenz
South Carolina,SC,Valenz f.k.a United Claim Solutions (PPO Network)
South Carolina,SC,WebTPA
South Carolina,SC,Wellcare
South Carolina,SC,WellFirst Health
South Carolina,SC,WellMed
South Carolina,SC,Wellpoint
South Carolina,SC,World Trade Center
South Carolina,SC,Zelis
South Carolina,SC,ZENITH ADMIN
Tennessee,TN,A&S Financial
Tennessee,TN,Access Health Services - TPA
Tennessee,TN,Aetna
Tennessee,TN,Aetna Atlantic Health
Tennessee,TN,Aetna National
Tennessee,TN,Affinity
Tennessee,TN,All Savers Health Plans
Tennessee,TN,Allegiance
Tennessee,TN,Alliant Health
Tennessee,TN,Allied Health Benefits
Tennessee,TN,AllWays Health Partners
Tennessee,TN,Alternative Insurance Resources
Tennessee,TN,Ambetter 
Tennessee,TN,AmBetter Commercial
Tennessee,TN,AmeriBen
Tennessee,TN,America's Choice Provider Network
Tennessee,TN,American Health Advantage of Tennessee
Tennessee,TN,American Health Plans
Tennessee,TN,American Healthcare Alliance
Tennessee,TN,American PPO
Tennessee,TN,AmeriGroup
Tennessee,TN,Amerigroup- Wellpoint
Tennessee,TN,AmeriHealth
Tennessee,TN,Ametros
Tennessee,TN,Ancillary Care Services
Tennessee,TN,Anthem BCBCS
Tennessee,TN,Anthem BCBS
Tennessee,TN,Anthem Blue Cross Blue Shield
Tennessee,TN,Anthem Medicaid
Tennessee,TN,Arcbest Corporation
Tennessee,TN,ASURIS
Tennessee,TN,Atrio Health Plans
Tennessee,TN,Badger Care
Tennessee,TN,Baptist Health Services Group of the Mid-South
Tennessee,TN,BCE Emergis
Tennessee,TN,Beacon Health
Tennessee,TN,Beech Street
Tennessee,TN,Benefit Assistance Corp
Tennessee,TN,Benefits Management Services
Tennessee,TN,Blue Benefit Administrators
Tennessee,TN,Blue Cross Blue Shield
Tennessee,TN,BlueCareTenncare
Tennessee,TN,BlueCross BlueShield of Tennessee
Tennessee,TN,Bluegrass Family Health
Tennessee,TN,BMI Benefits LLC
Tennessee,TN,Boulder Admin
Tennessee,TN,Bright Health
Tennessee,TN,Buckeye Community Health Plan
Tennessee,TN,CareFirst BCBS
Tennessee,TN,Careington International
Tennessee,TN,Caresource
Tennessee,TN,CAREVALENT GILSBAR
Tennessee,TN,Cedar Valley Community Healthcare
Tennessee,TN,Cedar Valley Hospice - Transportation
Tennessee,TN,Centene 
Tennessee,TN,Century Health Solutions
Tennessee,TN,Cerner Health Plan
Tennessee,TN,CHAMP VA
Tennessee,TN,CHN Solutions
Tennessee,TN,Choice Care Network
Tennessee,TN,Cigna
Tennessee,TN,Cigna HealthSpring of Arkansas/Tennessee
Tennessee,TN,ClearPrice Networks
Tennessee,TN,Clover Health
Tennessee,TN,CMN Inc. Global
Tennessee,TN,Coastal Care Services
Tennessee,TN,Cofinity Health Benefits
Tennessee,TN,Common Ground Health Care
Tennessee,TN,Commonwealth Care Alliance
Tennessee,TN,Community Care
Tennessee,TN,Community Health Options
Tennessee,TN,Community Services Network
Tennessee,TN,Compass Rose Health Plan
Tennessee,TN,CompDME
Tennessee,TN,Connecticare
Tennessee,TN,CONSOCIATE CARE
Tennessee,TN,Continental Benefits
Tennessee,TN,Cook County Health Plan
Tennessee,TN,CoreSource
Tennessee,TN,Coventry Health Care
Tennessee,TN,Coverkids
Tennessee,TN,CuraeChoice
Tennessee,TN,Delta Health Systems
Tennessee,TN,Deseret Mutual Benefit Administrators
Tennessee,TN,Eagle Health Plan
Tennessee,TN,EBMS
Tennessee,TN,EBPA
Tennessee,TN,Emblem Health
Tennessee,TN,Employer's Choice Network (ECN)
Tennessee,TN,Employers Health Network
Tennessee,TN,Exceedent
Tennessee,TN,Farm Bureau Health Plans
Tennessee,TN,Fidelis Care
Tennessee,TN,First Choice Health
Tennessee,TN,Friday Health Plan
Tennessee,TN,Galaxy Health Network
Tennessee,TN,Gateway Health
Tennessee,TN,GEHA
Tennessee,TN,Geisinger
Tennessee,TN,Gilsbar
Tennessee,TN,global excel management 
Tennessee,TN,group health benefits
Tennessee,TN,Group Health Eau Claire
Tennessee,TN,Harbor Health Plan
Tennessee,TN,Harvard Pilgrim
Tennessee,TN,Health Care Partners
Tennessee,TN,Health Choice
Tennessee,TN,health eos
Tennessee,TN,Health EZ
Tennessee,TN,Health New England
Tennessee,TN,Health Options
Tennessee,TN,Health Partners
Tennessee,TN,Health Payment Systems
Tennessee,TN,Health Plan Services
Tennessee,TN,Health Plans Inc
Tennessee,TN,Health Scope
Tennessee,TN,Health Smart
Tennessee,TN,HealthComp
Tennessee,TN,Healthcomp TPA
Tennessee,TN,Healthgram
Tennessee,TN,HealthLink
Tennessee,TN,HealthSmart
Tennessee,TN,"HealthSmart Preferred Care II, LP"
Tennessee,TN,HFN
Tennessee,TN,highlands
Tennessee,TN,Highmark BlueCross BlueShield
Tennessee,TN,Home Care Alliance of Virginia (HCAV)
Tennessee,TN,Homelink
Tennessee,TN,Hudson Health Plan
Tennessee,TN,Humana
Tennessee,TN,Imagine 401
Tennessee,TN,"immergrun, inc."
Tennessee,TN,Independence BCBS
Tennessee,TN,Independent Health
Tennessee,TN,Independent Medical Systems
Tennessee,TN,indequest
Tennessee,TN,Initial Group
Tennessee,TN,Insurance Management Services
Tennessee,TN,Integra
Tennessee,TN,INTotal Health
Tennessee,TN,IPMG
Tennessee,TN,J.P. Farley Corporation
Tennessee,TN,Key Benefit Administrators
Tennessee,TN,Keystone First
Tennessee,TN,lakes area community healthplan
Tennessee,TN,Lasso Healthcare
Tennessee,TN,Lucent Health
Tennessee,TN,Lucent Health NAA
Tennessee,TN,Magellan
Tennessee,TN,Magnacare
Tennessee,TN,Mail Handlers
Tennessee,TN,"Managed Care, Inc dba Galaxy Health Network"
Tennessee,TN,Martin's Point
Tennessee,TN,maxor provider network
Tennessee,TN,mcm maxcare ppo
Tennessee,TN,MedBen
Tennessee,TN,Medcorp Southwest Inc
Tennessee,TN,MedCost
Tennessee,TN,Medi-Share
Tennessee,TN,Medica
Tennessee,TN,Medicaid
Tennessee,TN,"Medical Cost Containment Professionals, LLC (MCCP)"
Tennessee,TN,medical resource
Tennessee,TN,Medicare
Tennessee,TN,Meridian Health Plan
Tennessee,TN,Meritain Health
Tennessee,TN,Methodist First Choice
Tennessee,TN,MetroPlus
Tennessee,TN,Midlands Choice
Tennessee,TN,Midwest Health
Tennessee,TN,MissionPoint
Tennessee,TN,Moda Health
Tennessee,TN,Molina
Tennessee,TN,Mountain Health CO-OP
Tennessee,TN,Multiplan-PHCS
Tennessee,TN,Mutual Assurance Administrators
Tennessee,TN,National Association of Letter Carriers
Tennessee,TN,National Elevator Industry Health Benefits
Tennessee,TN,NYSHIP
Tennessee,TN,One Homecare Solutions
Tennessee,TN,Onecall
Tennessee,TN,Optum
Tennessee,TN,Oscar
Tennessee,TN,Oscar TN-Commercial
Tennessee,TN,Other
Tennessee,TN,OWCA
Tennessee,TN,Oxford Health Plans
Tennessee,TN,Pacific Source Health Plans
Tennessee,TN,Paradigm
Tennessee,TN,Performance Health
Tennessee,TN,Piedmont Healthcare
Tennessee,TN,Pinnacle Assurance
Tennessee,TN,Porter County Government Employee Benefits
Tennessee,TN,PPO Plus
Tennessee,TN,Prairie States
Tennessee,TN,Preferred Health Professionals
Tennessee,TN,Preferred Medical Network
Tennessee,TN,Preferred One
Tennessee,TN,Presbyterian Health Plan 
Tennessee,TN,Prime Health
Tennessee,TN,Priority Health
Tennessee,TN,PROVIDENCE HEALTH
Tennessee,TN,Provider Network of America
Tennessee,TN,QualChoice
Tennessee,TN,Quartz
Tennessee,TN,Qubic
Tennessee,TN,Reserve National Insurance Company
Tennessee,TN,ResourceOne Administrators
Tennessee,TN,S & S Health
Tennessee,TN,Samaritan
Tennessee,TN,Sana Benefits
Tennessee,TN,Sanford Health Plan
Tennessee,TN,Scott & White Health Plan
Tennessee,TN,Sedgwick
Tennessee,TN,Select Administrative Services
Tennessee,TN,Self Insured Services Company
Tennessee,TN,Sentara Health Plans
Tennessee,TN,Sentry Insurance
Tennessee,TN,Signature Advantage
Tennessee,TN,Signature Health Alliance
Tennessee,TN,SIHO
Tennessee,TN,SIX DEGREES HEALTH
Tennessee,TN,SmartHealth
Tennessee,TN,SMS National
Tennessee,TN,Sound Health and Wellness
Tennessee,TN,South Central Preferred
Tennessee,TN,Starmark
Tennessee,TN,TennCare
Tennessee,TN,Tennessee Department of Health Children's Special Services (CSS) Program
Tennessee,TN,Tennessee Healthcare
Tennessee,TN,The American Worker
Tennessee,TN,The American Worker (f.k.a Century Healthcare)
Tennessee,TN,The Empire Plan
Tennessee,TN,The Health Plan
Tennessee,TN,Tricare
Tennessee,TN,TriCare – East Region
Tennessee,TN,Tricare East
Tennessee,TN,Tricare Overseas
Tennessee,TN,Trilogy
Tennessee,TN,TRPN
Tennessee,TN,Trustmark
Tennessee,TN,Tufts Health Plan
Tennessee,TN,Ucare
Tennessee,TN,UHC ALL SAVERS
Tennessee,TN,UHC SHARED SERVICES
Tennessee,TN,UHC STUDENT RESOURCES
Tennessee,TN,UHC SUREST
Tennessee,TN,UHIS
Tennessee,TN,UMR
Tennessee,TN,UMWA Health & Retirement Funds
Tennessee,TN,Unicare
Tennessee,TN,United
Tennessee,TN,United Healthcare
Tennessee,TN,United Healthcare  Commercial and Medicare
Tennessee,TN,United Healthcare All Savers
Tennessee,TN,United Healthcare Medicaid
Tennessee,TN,United Healthcare Shared Services
Tennessee,TN,United Healthcare StudentResources
Tennessee,TN,United Healthcare UHC Community Plan
Tennessee,TN,United Student Resources
Tennessee,TN,UnitedHealthcare Community Plan
Tennessee,TN,UPMC
Tennessee,TN,US Family Health Plan
Tennessee,TN,USA MANAGED CARE ORGANIZATIONS
Tennessee,TN,Valenz
Tennessee,TN,Valenz f.k.a United Claim Solutions (PPO Network)
Tennessee,TN,WebTPA
Tennessee,TN,Wellcare
Tennessee,TN,WellCare of Tennessee
Tennessee,TN,WellFirst Health
Tennessee,TN,WellMed
Tennessee,TN,Wellpoint
Tennessee,TN,Wellpoint of Tennessee (fka Amerigroup of Tennessee (Amerigroup Community Care)
Tennessee,TN,World Trade Center
Tennessee,TN,Zelis
Tennessee,TN,ZENITH ADMIN
Texas,TX,A&S Financial
Texas,TX,Access Health Services - TPA
Texas,TX,Aetna
Texas,TX,Aetna Atlantic Health
Texas,TX,Aetna Better Health of Texas
Texas,TX,Aetna National
Texas,TX,Affinity
Texas,TX,Alamo Risk Management
Texas,TX,All Savers Health Plans
Texas,TX,Allegiance
Texas,TX,Alliant Health
Texas,TX,Allied Health Benefits
Texas,TX,AllWays Health Partners
Texas,TX,Allwell of Superior Health Plan -
Texas,TX,Alternative Insurance Resources
Texas,TX,Alterwood Health
Texas,TX,Ambetter 
Texas,TX,AmBetter Commercial
Texas,TX,AmeriBen
Texas,TX,America's Choice Provider Network
Texas,TX,American Health Advantage of Texas
Texas,TX,"American Health Manager Services, LLC dba Georgia Health Advantage"
Texas,TX,American Health Plans
Texas,TX,American Healthcare Alliance
Texas,TX,American PPO
Texas,TX,American Retirement Life
Texas,TX,AmeriGroup
Texas,TX,Amerigroup- Wellpoint
Texas,TX,AmeriHealth
Texas,TX,Ametros
Texas,TX,AMRCS HLTH PLAN
Texas,TX,Ancillary Care Services
Texas,TX,Anthem BCBCS
Texas,TX,Anthem BCBS
Texas,TX,Anthem Blue Cross Blue Shield
Texas,TX,Anthem Medicaid
Texas,TX,Arcbest Corporation
Texas,TX,ARIA
Texas,TX,ASURIS
Texas,TX,Atrio Health Plans
Texas,TX,AUSA
Texas,TX,Badger Care
Texas,TX,BCBS Medicaid
Texas,TX,BCE Emergis
Texas,TX,Beacon Health
Texas,TX,Beech Street
Texas,TX,Benefit Assistance Corp
Texas,TX,BENEFIT PLANNER
Texas,TX,Blue Benefit Administrators
Texas,TX,Blue Cross and Blue Shield of Texas
Texas,TX,Blue Cross Blue Shield
Texas,TX,Bluegrass Family Health
Texas,TX,BMI Benefits LLC
Texas,TX,BOON CHAPMAN
Texas,TX,Boulder Admin
Texas,TX,Buckeye Community Health Plan
Texas,TX,Care Improvement Plus
Texas,TX,Care N Care
Texas,TX,CareFirst BCBS
Texas,TX,Careington International
Texas,TX,Caresource
Texas,TX,CAREVALENT GILSBAR
Texas,TX,CCN INSURANCE
Texas,TX,Cedar Valley Community Healthcare
Texas,TX,Cedar Valley Hospice - Transportation
Texas,TX,Centene 
Texas,TX,Century Health Solutions
Texas,TX,Cerner Health Plan
